"","Category_code","COG","Annotation","Category"
"703","H","COG0854","Pyridoxine 5-phosphate synthase PdxJ
COG0855	P	Polyphosphate kinase
COG0856	F	Orotate phosphoribosyltransferase homolog
COG0857	R	BioD-like N-terminal domain of phosphotransacetylase
COG0858	J	Ribosome-binding factor A
COG0859	M	ADP-heptose:LPS heptosyltransferase
COG0860	M	N-acetylmuramoyl-L-alanine amidase
COG0861	P	Membrane protein TerC, possibly involved in tellurium resistance
COG0863	L	DNA modification methylase
COG0864	K	Metal-responsive transcriptional regulator, contains CopG/Arc/MetJ DNA-binding domain
COG1001	F	Adenine deaminase
COG1002	V	Type II restriction/modification system, DNA methylase subunit YeeA
COG1003	E	Glycine cleavage system protein P (pyridoxal-binding), C-terminal domain
COG1004	M	UDP-glucose 6-dehydrogenase
COG1005	C	NADH:ubiquinone oxidoreductase subunit 1 (chain H)
COG1006	P	Multisubunit Na+/H+ antiporter, MnhC subunit
COG1007	C	NADH:ubiquinone oxidoreductase subunit 2 (chain N)
COG1008	C	NADH:ubiquinone oxidoreductase subunit 4 (chain M)
COG1009	CP	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit
COG1010	H	Precorrin-3B methylase
COG1011	H	FMN phosphatase YigB, HAD superfamily
COG1012	C	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase
COG1013	C	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit
COG1014	C	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit
COG1015	G	Phosphopentomutase
COG1017	C	Hemoglobin-like flavoprotein
COG1018	C	Ferredoxin-NADP reductase
COG1019	H	Phosphopantetheine adenylyltransferase
COG1020	Q	Non-ribosomal peptide synthetase component F
COG1021	Q	Non-ribosomal peptide synthetase component E (peptide arylation enzyme)
COG1022	I	Long-chain acyl-CoA synthetase (AMP-forming)
COG1023	G	6-phosphogluconate dehydrogenase (decarboxylating)
COG1024	I	Enoyl-CoA hydratase/carnithine racemase
COG1025	O	Secreted/periplasmic Zn-dependent peptidases, insulinase-like
COG1026	O	Zn-dependent peptidase, M16 (insulinase) family
COG1027	E	Aspartate ammonia-lyase
COG1028	IQR	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family
COG1029	C	Formylmethanofuran dehydrogenase subunit B
COG1030	O	Membrane-bound serine protease (ClpP class)
COG1031	R	Radical SAM superfamily enzyme with C-terminal helix-hairpin-helix motif
COG1032	R	Radical SAM superfamily enzyme YgiQ, UPF0313 family
COG1033	R	Predicted exporter protein, RND superfamily
COG1034	C	NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G)
COG1035	C	Coenzyme F420-reducing hydrogenase, beta subunit
COG1036	C	Archaeal flavoprotein
COG1038	C	Pyruvate carboxylase
COG1039	L	Ribonuclease HIII
COG1040	R	Predicted amidophosphoribosyltransferases
COG1041	J	tRNA G10  N-methylase Trm11
COG1042	C	Acyl-CoA synthetase (NDP forming)
COG1043	M	Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase
COG1044	M	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
COG1045	E	Serine acetyltransferase
COG1047	O	FKBP-type peptidyl-prolyl cis-trans isomerase 2
COG1048	C	Aconitase A
COG1049	C	Aconitase B
COG1051	F	ADP-ribose pyrophosphatase YjhB, NUDIX family
COG1052	CHR	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase
COG1053	C	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit
COG1054	R	Predicted sulfurtransferase
COG1055	P	Na+/H+ antiporter NhaD or related arsenite permease
COG1056	H	Nicotinamide mononucleotide adenylyltransferase
COG1057	H	Nicotinic acid mononucleotide adenylyltransferase
COG1058	R	Predicted nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA
COG1059	LV	Thermostable 8-oxoguanine DNA glycosylase
COG1060	H	2-iminoacetate synthase ThiH (tyrosine cleavage enzyme, thamine biosynthesis)
COG1061	KL	Superfamily II DNA or RNA helicase
COG1062	R	Zn-dependent alcohol dehydrogenase
COG1063	ER	Threonine dehydrogenase or related Zn-dependent dehydrogenase
COG1064	G	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family
COG1066	O	Predicted ATP-dependent serine protease
COG1067	O	Predicted ATP-dependent protease
COG1069	G	Ribulose kinase
COG1070	G	Sugar (pentulose or hexulose) kinase
COG1071	C	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha
COG1072	H	Panthothenate kinase
COG1073	T	Fermentation-respiration switch protein FrsA, has esterase activity, DUF1100 family
COG1074	L	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)
COG1075	I	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold
COG1076	O	DnaJ-domain-containing proteins 1
COG1077	D	Actin-like ATPase involved in cell morphogenesis
COG1078	R	HD superfamily phosphohydrolase
COG1079	R	ABC-type uncharacterized transport system, permease component
COG1080	G	Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria)
COG1082	G	Sugar phosphate isomerase/epimerase
COG1083	M	CMP-N-acetylneuraminic acid synthetase
COG1084	R	GTP-binding protein, GTP1/Obg family
COG1085	G	Galactose-1-phosphate uridylyltransferase
COG1086	MO	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC
COG1087	M	UDP-glucose 4-epimerase
COG1088	M	dTDP-D-glucose 4,6-dehydratase
COG1089	M	GDP-D-mannose dehydratase
COG1090	R	NAD dependent epimerase/dehydratase family enzyme
COG1091	M	dTDP-4-dehydrorhamnose reductase
COG1092	J	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI
COG1093	J	Translation initiation factor 2, alpha subunit (eIF-2alpha)
COG1094	J	rRNA processing protein Krr1/Pno1, contains KH domain
COG1095	K	DNA-directed RNA polymerase, subunit E/Rpb7","Coenzyme transport and metabolism"
"704","H","COG4057","Methyl coenzyme M reductase, gamma subunit","Coenzyme transport and metabolism"
"705","H","COG2240","Pyridoxal/pyridoxine/pyridoxamine kinase","Coenzyme transport and metabolism"
"706","H","COG1829","Archaeal pantoate kinase","Coenzyme transport and metabolism"
"707","H","COG4056","Methyl coenzyme M reductase, subunit C","Coenzyme transport and metabolism"
"708","H","COG0314","Molybdopterin synthase catalytic subunit","Coenzyme transport and metabolism"
"709","H","COG0237","Dephospho-CoA kinase","Coenzyme transport and metabolism"
"710","I","COG2134","CDP-diacylglycerol pyrophosphatase","Lipid transport and metabolism"
"711","I","COG4553","Poly-beta-hydroxyalkanoate depolymerase","Lipid transport and metabolism"
"712","I","COG0761","4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH","Lipid transport and metabolism"
"713","I","COG2267","Lysophospholipase, alpha-beta hydrolase superfamily","Lipid transport and metabolism"
"714","I","COG1804","Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases","Lipid transport and metabolism"
"715","I","COG2030","Acyl dehydratase","Lipid transport and metabolism"
"716","I","COG1307","Fatty acid-binding protein DegV (function unknown)","Lipid transport and metabolism"
"717","I","COG2930","Lipid-binding SYLF domain","Lipid transport and metabolism"
"718","I","COG0764","3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase","Lipid transport and metabolism"
"719","I","COG0824","Acyl-CoA thioesterase FadM","Lipid transport and metabolism"
"720","I","COG1608","Isopentenyl phosphate kinase","Lipid transport and metabolism"
"721","I","COG3425","3-hydroxy-3-methylglutaryl CoA synthase","Lipid transport and metabolism"
"722","I","COG0245","2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase","Lipid transport and metabolism"
"723","I","COG4667","Predicted phospholipase, patatin/cPLA2 family","Lipid transport and metabolism"
"724","I","COG4781","Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain","Lipid transport and metabolism"
"725","I","COG0331","Malonyl CoA-acyl carrier protein transacylase","Lipid transport and metabolism"
"726","I","COG2272","Carboxylesterase type B","Lipid transport and metabolism"
"727","I","COG1968","Undecaprenyl pyrophosphate phosphatase UppP","Lipid transport and metabolism"
"728","I","COG4850","Phosphatidate phosphatase APP1","Lipid transport and metabolism"
"729","I","COG3675","Predicted lipase","Lipid transport and metabolism"
"730","I","COG0818","Diacylglycerol kinase","Lipid transport and metabolism"
"731","I","COG1560","Lauroyl/myristoyl acyltransferase","Lipid transport and metabolism"
"732","I","COG2057","Acyl CoA:acetate/3-ketoacid CoA transferase, beta subunit","Lipid transport and metabolism"
"733","I","COG1646","Heptaprenylglyceryl phosphate synthase","Lipid transport and metabolism"
"734","I","COG1562","Phytoene/squalene synthetase","Lipid transport and metabolism"
"735","I","COG1788","Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit","Lipid transport and metabolism"
"736","I","COG3239","Fatty acid desaturase","Lipid transport and metabolism"
"737","I","COG1607","Acyl-CoA hydrolase","Lipid transport and metabolism"
"738","I","COG0332","3-oxoacyl-[acyl-carrier-protein] synthase III","Lipid transport and metabolism"
"739","I","COG1657","Squalene cyclase","Lipid transport and metabolism"
"740","I","COG3243","Poly(3-hydroxyalkanoate) synthetase","Lipid transport and metabolism"
"741","I","COG1267","Phosphatidylglycerophosphatase A","Lipid transport and metabolism"
"742","I","COG2067","Long-chain fatty acid transport protein","Lipid transport and metabolism"
"743","I","COG1960","Acyl-CoA dehydrogenase related to the alkylation response protein AidB","Lipid transport and metabolism"
"744","I","COG0344","Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase","Lipid transport and metabolism"
"745","I","COG1250","3-hydroxyacyl-CoA dehydrogenase","Lipid transport and metabolism"
"746","I","COG2230","Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases","Lipid transport and metabolism"
"747","I","COG0777","Acetyl-CoA carboxylase beta subunit","Lipid transport and metabolism"
"748","I","COG1946","Acyl-CoA thioesterase","Lipid transport and metabolism"
"749","I","COG0743","1-deoxy-D-xylulose 5-phosphate reductoisomerase","Lipid transport and metabolism"
"750","I","COG0825","Acetyl-CoA carboxylase alpha subunit","Lipid transport and metabolism"
"751","I","COG1183","Phosphatidylserine synthase","Lipid transport and metabolism"
"752","I","COG0416","Fatty acid/phospholipid biosynthesis enzyme","Lipid transport and metabolism"
"753","I","COG3000","Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily","Lipid transport and metabolism"
"754","I","COG4281","Acyl-CoA-binding protein","Lipid transport and metabolism"
"755","I","COG3255","Putative sterol carrier protein","Lipid transport and metabolism"
"756","I","COG4247","3-phytase (myo-inositol-hexaphosphate 3-phosphohydrolase)","Lipid transport and metabolism"
"757","I","COG1947","4-diphosphocytidyl-2C-methyl-D-erythritol kinase","Lipid transport and metabolism"
"758","I","COG2031","Short chain fatty acids transporter","Lipid transport and metabolism"
"759","I","COG4982","3-oxoacyl-ACP reductase domain of yeast-type FAS1","Lipid transport and metabolism"
"760","I","COG1924","Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain)","Lipid transport and metabolism"
"761","I","COG5379","S-adenosylmethionine:diacylglycerol 3-amino-3-carboxypropyl transferase","Lipid transport and metabolism"
"762","I","COG2246","Putative flippase GtrA (transmembrane translocase of bactoprenol-linked glucose)","Lipid transport and metabolism"
"763","I","COG2084","3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase","Lipid transport and metabolism"
"764","I","COG3356","Predicted membrane-associated lipid hydrolase, neutral ceramidase superfamily","Lipid transport and metabolism"
"765","I","COG4706","Predicted 3-hydroxylacyl-ACP dehydratase, HotDog domain","Lipid transport and metabolism"
"766","I","COG1577","Mevalonate kinase","Lipid transport and metabolism"
"767","I","COG0365","Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase","Lipid transport and metabolism"
"768","I","COG3407","Mevalonate pyrophosphate decarboxylase","Lipid transport and metabolism"
"769","I","COG3154","Predicted lipid carrier protein YhbT, SCP2 domain","Lipid transport and metabolism"
"770","I","COG1133","ABC-type long-chain fatty acid transport system, fused permease and ATPase components","Lipid transport and metabolism"
"771","I","COG2185","Methylmalonyl-CoA mutase, C-terminal domain/subunit (cobalamin-binding)","Lipid transport and metabolism"
"772","I","COG0736","Phosphopantetheinyl transferase (holo-ACP synthase)","Lipid transport and metabolism"
"773","I","COG4981","Enoyl reductase domain of yeast-type FAS1","Lipid transport and metabolism"
"774","I","COG0821","4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE","Lipid transport and metabolism"
"775","I","COG4395","Predicted lipid-binding transport protein, Tim44 family","Lipid transport and metabolism"
"776","I","COG3124","Acyl carrier protein phosphodiesterase","Lipid transport and metabolism"
"777","I","COG3007","Trans-2-enoyl-CoA reductase","Lipid transport and metabolism"
"778","I","COG2854","ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic MlaC component","Lipid transport and metabolism"
"779","I","COG0020","Undecaprenyl pyrophosphate synthase","Lipid transport and metabolism"
"780","I","COG4670","Acyl CoA:acetate/3-ketoacid CoA transferase","Lipid transport and metabolism"
"781","I","COG4799","Acetyl-CoA carboxylase, carboxyltransferase component","Lipid transport and metabolism"
"782","I","COG1257","Hydroxymethylglutaryl-CoA reductase","Lipid transport and metabolism"
"783","I","COG1260","Myo-inositol-1-phosphate synthase","Lipid transport and metabolism"
"784","I","COG4770","Acetyl/propionyl-CoA carboxylase, alpha subunit","Lipid transport and metabolism"
"785","J","COG2051","Ribosomal protein S27E","Translation, ribosomal structure and biogenesis"
"786","J","COG1588","RNase P/RNase MRP subunit p29","Translation, ribosomal structure and biogenesis"
"787","J","COG1658","5S rRNA maturation endonuclease (Ribonuclease M5), contains TOPRIM domain","Translation, ribosomal structure and biogenesis"
"788","J","COG3101","Elongation factor P hydroxylase (EF-P beta-lysylation pathway)","Translation, ribosomal structure and biogenesis"
"789","J","COG0064","Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit","Translation, ribosomal structure and biogenesis"
"790","J","COG0257","Ribosomal protein L36","Translation, ribosomal structure and biogenesis"
"791","J","COG2016","Predicted ribosome-associated RNA-binding protein Tma20, contains PUA domain","Translation, ribosomal structure and biogenesis"
"792","J","COG2092","Translation elongation factor EF-1beta","Translation, ribosomal structure and biogenesis"
"793","J","COG2262","50S ribosomal subunit-associated GTPase HflX","Translation, ribosomal structure and biogenesis"
"794","J","COG0017","Aspartyl/asparaginyl-tRNA synthetase","Translation, ribosomal structure and biogenesis"
"795","J","COG0721","Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit","Translation, ribosomal structure and biogenesis"
"796","J","COG4352","Ribosomal protein L13E","Translation, ribosomal structure and biogenesis"
"797","J","COG2097","Ribosomal protein L31E","Translation, ribosomal structure and biogenesis"
"798","J","COG2238","Ribosomal protein S19E (S16A)","Translation, ribosomal structure and biogenesis"
"799","J","COG0779","Ribosome maturation factor RimP","Translation, ribosomal structure and biogenesis"
"800","J","COG1189","Predicted rRNA methylase YqxC, contains S4 and FtsJ domains","Translation, ribosomal structure and biogenesis"
"801","J","COG1234","Ribonuclease BN, tRNA processing enzyme","Translation, ribosomal structure and biogenesis"
"802","J","COG1813","Archaeal ribosome-binding protein aMBF1, putative translation factor, contains Zn-ribbon and HTH domains","Translation, ribosomal structure and biogenesis"
"803","J","COG2053","Ribosomal protein S28E/S33","Translation, ribosomal structure and biogenesis"
"804","J","COG2136","rRNA maturation protein Rpf1, contains Brix/IMP4 (anticodon-binding) domain","Translation, ribosomal structure and biogenesis"
"805","J","COG2174","Ribosomal protein L34E","Translation, ribosomal structure and biogenesis"
"806","J","COG2867","Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module","Translation, ribosomal structure and biogenesis"
"807","J","COG5623","Predicted GTPase subunit of the pre-mRNA cleavage complex ","Translation, ribosomal structure and biogenesis"
